id_fatura,id_pedido,data_emissao,data_vencimento,valor_fatura,status_fatura,dias_em_atraso
70759,22910,2025-05-08,2025-05-29,1657.57,paga,0
70760,77974,2022-10-18,2022-11-17,2133.9,paga,0
70761,83220,2023-09-06,2023-09-27,784.51,paga,0
70762,96233,2023-07-31,2023-08-21,514.02,aberta,0
70763,59695,2022-01-18,2022-01-25,422.39,paga,0
70764,84325,2022-09-25,2022-10-16,424.42,paga,0
70765,67566,2025-01-06,2025-02-05,702.65,paga,0
70766,27146,2025-07-29,2025-08-12,226.62,aberta,0
70767,5464,2022-01-17,2022-02-07,860.84,aberta,0
70768,23775,2023-09-16,2023-10-07,775.16,paga,0
70769,46240,2023-04-14,2023-05-05,414.26,atrasada,3
70770,13607,2024-09-20,2024-10-11,1801.53,paga,0
70771,30323,2024-01-21,2024-02-04,958.27,paga,0
70772,15645,2024-10-20,2024-11-10,975.2,atrasada,7
70773,22943,2024-12-10,2024-12-17,815.61,aberta,0
70774,447,2024-05-05,2024-05-19,253.86,paga,0
70775,119177,2025-07-05,2025-07-26,799.32,paga,0
70776,55164,2025-09-29,2025-10-29,1139.69,aberta,0
70777,81418,2025-09-09,2025-09-23,1491.16,paga,0
70778,114437,2024-06-03,2024-06-10,394.03,paga,0
70779,23471,2023-10-16,2023-11-15,1422.09,paga,0
70780,103154,2022-06-25,2022-07-16,345.26,paga,0
70781,90463,2023-08-23,2023-09-06,387.28,aberta,0
70782,22486,2023-04-13,2023-05-13,606.75,paga,0
70783,26768,2024-07-02,2024-07-16,692.9,paga,0
70784,99375,2022-05-03,2022-05-03,895.41,aberta,0
70785,35625,2025-01-17,2025-01-24,1101.35,paga,0
70786,72450,2022-08-31,2022-09-21,797.78,paga,0
70787,80462,2023-04-20,2023-05-11,520.78,paga,0
70788,72120,2023-02-21,2023-03-23,547.55,paga,0
70789,57542,2023-08-05,2023-08-19,160.85,paga,0
70790,4732,2024-11-08,2024-11-15,347.79,atrasada,3
70791,14028,2024-03-29,2024-04-19,588.89,paga,0
70792,83613,2022-06-04,2022-06-11,428.18,aberta,0
70793,87338,2025-06-24,2025-07-15,479.46,paga,0
70794,114694,2023-12-24,2024-01-14,427.46,aberta,0
70795,108062,2023-12-08,2024-01-07,2044.07,aberta,0
70796,6206,2022-07-30,2022-08-13,465.02,aberta,0
70797,103889,2024-07-20,2024-07-20,1131.43,paga,0
70798,42624,2022-10-17,2022-10-31,2311.33,paga,0
70799,54417,2024-05-09,2024-06-08,350.84,paga,0
70800,50736,2023-09-27,2023-10-27,813.34,paga,0
70801,34214,2025-08-10,2025-08-31,1334.2,aberta,0
70802,14920,2022-06-30,2022-07-14,318.36,paga,0
70803,86780,2025-05-30,2025-06-29,255.07,paga,0
70804,60123,2024-08-25,2024-09-08,771.36,paga,0
70805,112236,2023-09-26,2023-10-10,385.79,aberta,0
70806,82899,2025-08-17,2025-09-07,699.46,aberta,0
70807,13715,2023-10-02,2023-11-01,965.26,paga,0
70808,1833,2022-11-07,2022-12-07,832.36,paga,0
70809,115486,2022-11-17,2022-12-17,479.06,paga,0
70810,112757,2023-06-19,2023-07-19,663.88,atrasada,15
70811,81325,2022-12-17,2022-12-31,312.41,aberta,0
70812,74122,2023-07-15,2023-07-22,870.98,paga,0
70813,111492,2025-06-01,2025-06-15,297.91,paga,0
70814,32988,2023-07-30,2023-08-13,2799.3,aberta,0
70815,83626,2024-08-06,2024-08-13,255.78,atrasada,3
70816,113583,2024-04-22,2024-05-06,333.04,aberta,0
70817,82710,2022-05-29,2022-06-28,1053.02,paga,0
70818,114212,2025-05-16,2025-06-15,645.56,paga,0
70819,28411,2023-02-24,2023-03-03,1133.39,atrasada,1
70820,36512,2023-06-21,2023-07-12,629.69,aberta,0
70821,47723,2024-04-02,2024-05-02,137.5,paga,0
70822,50213,2022-02-15,2022-03-01,239.45,paga,0
70823,86498,2022-07-17,2022-07-24,447.67,paga,0
70824,35951,2024-02-21,2024-03-22,1085.09,paga,0
70825,67815,2024-08-24,2024-09-07,508.26,paga,0
70826,3800,2023-09-11,2023-09-11,660.35,aberta,0
70827,90302,2024-12-16,2024-12-23,555.63,paga,0
70828,65226,2022-07-27,2022-08-26,623.33,aberta,0
70829,92698,2022-02-24,2022-03-17,655.13,aberta,0
70830,80875,2023-01-16,2023-02-06,5415.92,paga,0
70831,27656,2022-02-21,2022-02-28,1187.09,paga,0
70832,78767,2022-05-01,2022-05-22,354.56,paga,0
70833,88032,2022-12-14,2023-01-04,1401.72,paga,0
70834,3090,2022-12-12,2023-01-02,1035.86,paga,0
70835,54470,2023-12-08,2023-12-29,474.83,atrasada,7
70836,86922,2024-10-14,2024-11-04,362.39,paga,0
70837,86503,2023-12-25,2024-01-08,319.6,paga,0
70838,112110,2022-03-28,2022-04-04,432.64,paga,0
70839,83622,2024-01-25,2024-02-08,877.17,paga,0
70840,54427,2025-09-23,2025-10-23,469.17,paga,0
70841,88267,2023-09-27,2023-10-11,2092.47,atrasada,3
70842,44920,2022-01-23,2022-01-23,593.08,paga,0
70843,117494,2023-10-27,2023-11-03,1433.28,aberta,0
70844,80506,2025-06-20,2025-07-11,1455.06,paga,0
70845,85949,2022-07-23,2022-08-06,395.95,paga,0
70846,7194,2025-06-26,2025-07-17,511.38,aberta,0
70847,108109,2024-06-09,2024-06-23,351.25,paga,0
70848,113460,2025-02-15,2025-02-15,599.68,aberta,0
70849,32505,2023-08-29,2023-09-19,4777.52,aberta,0
70850,56421,2022-12-17,2022-12-24,412.82,paga,0
70851,17062,2024-09-12,2024-10-12,304.77,aberta,0
70852,108728,2025-05-27,2025-06-26,1509.15,paga,0
70853,85632,2025-02-12,2025-03-05,450.3,paga,0
70854,119499,2022-10-26,2022-11-09,329.49,aberta,0
70855,4627,2024-07-01,2024-07-08,761.94,aberta,0
70856,57963,2024-12-31,2025-01-07,861.71,paga,0
70857,91593,2023-03-29,2023-04-28,852.86,aberta,0
70858,67780,2023-07-12,2023-07-19,1441.94,paga,0
70859,115143,2025-09-05,2025-09-26,1200.02,aberta,0
70860,92024,2025-03-23,2025-04-22,1245.5,aberta,0
70861,24536,2023-11-21,2023-12-05,2037.43,paga,0
70862,19113,2023-02-05,2023-02-26,499.45,paga,0
70863,74613,2024-04-09,2024-04-23,999.17,paga,0
70864,78113,2025-02-13,2025-03-15,1037.53,paga,0
70865,16668,2022-04-01,2022-04-22,404.04,aberta,0
70866,4075,2025-04-19,2025-05-03,561.22,paga,0
70867,51335,2024-01-12,2024-01-19,840.72,paga,0
70868,76367,2024-10-19,2024-11-09,231.08,paga,0
70869,65972,2023-01-04,2023-01-11,482.07,paga,0
70870,103248,2023-06-25,2023-07-09,493.13,paga,0
70871,61513,2022-04-21,2022-04-21,375.67,aberta,0
70872,112849,2023-12-09,2023-12-30,673.92,paga,0
70873,56824,2022-07-23,2022-08-22,939.9,paga,0
70874,22926,2025-08-05,2025-09-04,741.14,atrasada,7
70875,53784,2022-08-21,2022-09-04,1153.24,paga,0
70876,14152,2022-03-02,2022-03-16,2531.63,paga,0
70877,29516,2022-05-24,2022-06-14,600.96,paga,0
70878,109551,2025-03-31,2025-04-07,2254.32,paga,0
70879,112585,2025-05-27,2025-06-10,991.49,aberta,0
70880,90109,2023-11-21,2023-12-12,949.37,paga,0
70881,25069,2025-08-07,2025-08-28,471.19,paga,0
70882,86592,2023-06-01,2023-06-22,732.36,paga,0
70883,115989,2022-07-25,2022-08-08,551.43,aberta,0
70884,31433,2025-01-06,2025-02-05,1988.47,atrasada,7
70885,75511,2024-10-18,2024-11-17,370.63,paga,0
70886,83268,2025-03-02,2025-04-01,767.85,paga,0
70887,8940,2023-10-14,2023-11-04,505.4,paga,0
70888,119601,2025-05-12,2025-05-26,344.02,paga,0
70889,26092,2025-04-18,2025-05-09,717.7,paga,0
70890,65612,2025-09-10,2025-10-01,631.12,paga,0
70891,116204,2024-03-28,2024-04-27,2953.39,paga,0
70892,78791,2023-09-26,2023-10-10,631.43,aberta,0
70893,93791,2022-09-22,2022-09-22,995.95,atrasada,1
70894,74814,2022-03-06,2022-03-27,789.54,atrasada,15
70895,74864,2022-08-24,2022-09-14,187.97,aberta,0
70896,15584,2025-04-08,2025-04-15,459.57,paga,0
70897,10768,2022-01-23,2022-01-23,1140.76,paga,0
70898,12009,2023-06-23,2023-07-23,296.98,aberta,0
70899,68075,2022-12-03,2022-12-24,1966.65,aberta,0
70900,8378,2023-08-13,2023-09-03,993.58,aberta,0
70901,55270,2024-06-26,2024-07-26,473.26,aberta,0
70902,38265,2025-06-25,2025-07-25,868.08,paga,0
70903,86229,2023-05-08,2023-05-29,1125.79,paga,0
70904,45988,2025-03-11,2025-04-10,593.03,atrasada,15
70905,48553,2023-11-11,2023-11-25,745.77,paga,0
70906,50551,2022-03-19,2022-04-09,719.6,paga,0
70907,15106,2025-04-02,2025-04-09,268.45,paga,0
70908,5437,2022-12-10,2023-01-09,647.25,aberta,0
70909,101991,2023-09-06,2023-09-27,388.49,aberta,0
70910,41933,2022-03-10,2022-03-31,335.53,paga,0
70911,16442,2022-10-28,2022-10-28,325.92,paga,0
70912,46132,2025-01-08,2025-01-22,479.64,paga,0
70913,80762,2022-10-13,2022-11-12,471.56,paga,0
70914,106479,2023-08-09,2023-08-30,977.55,paga,0
70915,62170,2023-06-15,2023-07-15,299.58,paga,0
70916,58531,2023-01-29,2023-02-05,836.62,atrasada,30
70917,40503,2025-08-20,2025-08-27,3441.17,aberta,0
70918,16526,2025-09-16,2025-10-07,371.25,paga,0
70919,59136,2025-05-25,2025-06-08,386.97,aberta,0
70920,10855,2022-11-16,2022-11-30,3287.91,paga,0
70921,22499,2022-08-26,2022-09-16,612.87,aberta,0
70922,28337,2023-12-24,2024-01-23,755.63,aberta,0
70923,10312,2022-05-27,2022-06-26,2137.44,atrasada,3
70924,42463,2022-11-07,2022-11-21,759.83,paga,0
70925,51789,2024-07-24,2024-07-31,433.37,paga,0
70926,1589,2025-08-22,2025-08-22,1551.86,aberta,0
70927,37090,2025-05-15,2025-05-15,412.91,paga,0
70928,109150,2024-06-07,2024-06-21,798.96,atrasada,1
70929,5388,2025-08-30,2025-09-06,2070.94,paga,0
70930,111676,2024-01-24,2024-02-14,1604.64,atrasada,3
70931,106853,2023-10-28,2023-11-18,558.07,paga,0
70932,4376,2022-02-07,2022-02-28,1651.76,atrasada,3
70933,70473,2022-02-01,2022-03-03,155.14,aberta,0
70934,46627,2022-11-22,2022-11-29,670.53,paga,0
70935,323,2023-06-05,2023-06-19,848.12,paga,0
70936,11770,2024-02-01,2024-02-01,312.19,aberta,0
70937,78610,2024-09-27,2024-10-18,688.71,aberta,0
70938,21907,2023-05-07,2023-05-21,674.83,atrasada,3
70939,102269,2023-05-26,2023-06-16,398.96,paga,0
70940,63769,2022-05-10,2022-05-24,2376.33,paga,0
70941,17824,2022-03-13,2022-04-03,806.91,paga,0
70942,2645,2024-01-02,2024-01-16,264.66,paga,0
70943,71171,2024-06-10,2024-07-01,361.71,paga,0
70944,107535,2024-02-25,2024-03-17,531.45,aberta,0
70945,65647,2025-04-06,2025-04-27,450.81,paga,0
70946,53766,2025-07-10,2025-07-31,577.23,paga,0
70947,6666,2022-09-10,2022-10-10,713.57,paga,0
70948,8097,2025-03-20,2025-04-03,542.49,paga,0
70949,60175,2022-07-07,2022-07-14,416.91,paga,0
70950,2424,2025-02-27,2025-03-13,2451.49,aberta,0
70951,3682,2022-12-02,2022-12-23,1256.71,paga,0
70952,59005,2025-09-29,2025-10-20,396.65,paga,0
70953,53606,2024-11-27,2024-12-27,620.01,paga,0
70954,91412,2023-03-12,2023-04-02,218.27,aberta,0
70955,63665,2022-10-05,2022-10-19,737.83,paga,0
70956,95002,2022-07-19,2022-08-18,776.42,aberta,0
70957,40304,2025-02-10,2025-02-24,387.95,aberta,0
70958,11918,2022-07-28,2022-08-27,687.7,paga,0
70959,102843,2022-03-21,2022-03-28,774.08,paga,0
70960,116202,2025-05-22,2025-05-29,612.18,paga,0
70961,71455,2024-12-17,2025-01-16,481.09,paga,0
70962,108470,2025-04-08,2025-04-29,1072.52,aberta,0
70963,93189,2025-07-02,2025-08-01,1416.81,paga,0
70964,91297,2022-05-14,2022-06-04,790.31,aberta,0
70965,56082,2022-07-21,2022-08-11,424.91,paga,0
70966,70803,2023-09-13,2023-10-04,599.86,paga,0
70967,91324,2024-01-18,2024-02-01,1176.56,aberta,0
70968,98645,2023-06-15,2023-06-22,221.67,atrasada,3
70969,64449,2022-09-11,2022-10-11,1085.1,paga,0
70970,40711,2025-03-13,2025-04-03,1014.03,paga,0
70971,98641,2022-08-24,2022-09-07,578.49,paga,0
70972,36434,2022-07-22,2022-08-05,239.39,aberta,0
70973,109670,2024-07-07,2024-07-21,1269.3,paga,0
70974,31400,2022-07-26,2022-08-09,665.38,aberta,0
70975,14431,2024-07-19,2024-08-18,1271.01,paga,0
70976,55202,2024-09-22,2024-10-13,456.53,aberta,0
70977,100900,2023-12-30,2023-12-30,961.52,aberta,0
70978,111881,2025-05-13,2025-05-13,1326.43,paga,0
70979,79695,2023-10-11,2023-10-18,348.28,paga,0
70980,112304,2024-11-02,2024-12-02,612.23,paga,0
70981,60893,2024-11-16,2024-11-23,1614.5,paga,0
70982,1703,2022-07-28,2022-08-11,402.26,aberta,0
70983,35292,2022-11-03,2022-11-10,789.21,paga,0
70984,91130,2022-03-26,2022-04-09,734.4,paga,0
70985,5897,2025-04-26,2025-05-26,268.13,paga,0
70986,85837,2022-12-06,2022-12-13,1535.41,aberta,0
70987,66325,2025-08-14,2025-08-28,352.54,paga,0
70988,100732,2023-11-15,2023-12-06,629.84,aberta,0
70989,112495,2023-10-13,2023-10-20,1013.13,aberta,0
70990,52162,2024-09-17,2024-10-01,1348.37,aberta,0
70991,66190,2022-01-18,2022-02-17,586.67,paga,0
70992,46918,2022-05-25,2022-06-15,1036.84,atrasada,1
70993,56429,2023-09-26,2023-10-03,402.9,paga,0
70994,82723,2023-06-30,2023-07-07,893.7,paga,0
70995,111081,2022-04-27,2022-05-04,412.26,paga,0
70996,65076,2025-01-06,2025-01-13,1147.12,paga,0
70997,61916,2024-01-01,2024-01-15,389.49,atrasada,1
70998,11868,2024-01-08,2024-01-29,2276.76,paga,0
70999,113463,2025-09-04,2025-09-18,2907.52,paga,0
71000,39615,2024-01-25,2024-02-24,630.51,atrasada,7
71001,51292,2025-05-16,2025-05-30,573.71,paga,0
71002,29676,2025-02-24,2025-03-10,656.3,aberta,0
71003,100686,2025-05-09,2025-05-30,1194.51,paga,0
71004,58962,2023-03-25,2023-04-15,1058.63,paga,0
71005,85046,2025-09-04,2025-09-04,2138.87,paga,0
71006,112970,2022-01-20,2022-02-19,826.65,paga,0
71007,106299,2022-06-16,2022-07-16,246.79,paga,0
71008,43881,2024-10-12,2024-11-02,844.43,aberta,0
71009,72272,2022-06-20,2022-07-04,1358.42,paga,0
71010,98646,2025-03-15,2025-03-15,1283.46,paga,0
71011,64725,2022-06-07,2022-07-07,1711.37,aberta,0
71012,10153,2022-05-17,2022-06-07,302.92,paga,0
71013,19539,2025-07-20,2025-08-19,1006.84,paga,0
71014,20735,2024-04-19,2024-05-03,346.83,atrasada,15
71015,47435,2023-03-28,2023-04-27,469.62,aberta,0
71016,76131,2022-01-15,2022-02-05,770.13,paga,0
71017,57623,2024-04-15,2024-05-06,289.12,atrasada,7
71018,52267,2023-08-20,2023-09-10,990.46,paga,0
71019,47519,2023-09-04,2023-09-25,1163.33,paga,0
71020,18771,2024-07-11,2024-08-01,286.33,paga,0
71021,13599,2025-03-20,2025-04-03,983.44,aberta,0
71022,117645,2022-04-11,2022-04-18,692.04,aberta,0
71023,46708,2022-01-02,2022-01-16,584.54,aberta,0
71024,22865,2022-09-22,2022-10-22,748.47,paga,0
71025,36914,2024-12-20,2025-01-10,721.57,paga,0
71026,27333,2022-06-28,2022-07-05,511.51,paga,0
71027,25801,2023-10-02,2023-10-09,820.59,aberta,0
71028,90997,2022-06-05,2022-06-26,366.16,aberta,0
71029,2421,2025-02-13,2025-03-15,1147.1,atrasada,3
71030,83248,2025-04-19,2025-05-10,480.99,aberta,0
71031,62204,2025-08-13,2025-08-13,677.18,aberta,0
71032,533,2024-08-27,2024-09-26,353.6,paga,0
71033,40780,2023-11-17,2023-11-24,342.19,paga,0
71034,103753,2022-08-08,2022-08-22,759.09,aberta,0
71035,56527,2024-06-17,2024-06-17,948.8,paga,0
71036,41387,2022-07-01,2022-07-08,393.43,atrasada,7
71037,113123,2022-05-15,2022-05-29,696.36,aberta,0
71038,118114,2024-08-19,2024-09-18,627.27,paga,0
71039,77775,2025-06-22,2025-07-13,1005.43,paga,0
71040,48239,2022-01-18,2022-02-01,505.7,atrasada,1
71041,66070,2023-04-02,2023-05-02,413.1,aberta,0
71042,5,2022-03-31,2022-04-21,393.44,aberta,0
71043,20550,2022-08-19,2022-09-09,482.76,paga,0
71044,30061,2025-06-06,2025-06-27,616.82,aberta,0
71045,52222,2022-07-29,2022-08-12,1196.85,paga,0
71046,74483,2023-12-09,2023-12-30,637.13,aberta,0
71047,89852,2022-07-19,2022-08-02,634.21,paga,0
71048,12597,2024-12-27,2025-01-26,470.04,aberta,0
71049,5953,2023-07-21,2023-08-11,865.77,paga,0
71050,15849,2024-06-16,2024-06-23,868.74,paga,0
71051,95919,2023-08-18,2023-09-08,438.97,aberta,0
71052,95081,2023-01-04,2023-01-25,482.48,atrasada,7
71053,78091,2024-02-01,2024-03-02,529.46,paga,0
71054,92250,2023-06-01,2023-06-08,307.1,paga,0
71055,22565,2023-11-27,2023-12-18,316.35,paga,0
71056,118252,2025-01-03,2025-01-10,424.4,aberta,0
71057,70377,2024-05-17,2024-06-16,1036.24,paga,0
71058,17153,2024-02-23,2024-03-24,521.3,paga,0
71059,50352,2025-08-01,2025-08-15,330.13,paga,0
71060,41635,2023-03-04,2023-04-03,971.63,aberta,0
71061,96407,2024-08-24,2024-08-31,1461.14,paga,0
71062,74221,2023-08-10,2023-09-09,778.22,aberta,0
71063,73987,2022-07-12,2022-08-02,980.32,paga,0
71064,44690,2025-09-01,2025-09-01,2523.32,paga,0
71065,28147,2024-06-15,2024-07-15,317.04,paga,0
71066,53035,2024-04-16,2024-05-07,656.7,paga,0
71067,25443,2025-08-02,2025-08-23,228.47,paga,0
71068,65848,2023-01-22,2023-02-05,586.74,paga,0
71069,11369,2023-07-14,2023-08-13,401.49,aberta,0
71070,59572,2025-03-05,2025-03-19,554.23,paga,0
71071,11360,2023-04-20,2023-05-11,356.9,aberta,0
71072,62470,2024-09-14,2024-09-28,172.5,aberta,0
71073,113575,2023-03-01,2023-03-15,124.02,paga,0
71074,37712,2025-01-31,2025-02-07,1680.85,paga,0
71075,22846,2023-07-25,2023-08-15,798.04,paga,0
71076,60253,2025-09-07,2025-09-07,708.28,paga,0
71077,76670,2024-03-29,2024-04-28,289.19,paga,0
71078,103204,2023-10-11,2023-11-01,1063.36,aberta,0
71079,74248,2024-10-31,2024-11-21,419.78,paga,0
71080,110172,2024-12-07,2024-12-28,494.16,paga,0
71081,91312,2023-11-28,2023-12-05,842.46,aberta,0
71082,48840,2024-05-15,2024-06-05,1068.21,aberta,0
71083,92539,2022-08-19,2022-08-19,304.3,aberta,0
71084,118780,2025-06-24,2025-07-15,1448.4,paga,0
71085,21305,2024-09-29,2024-10-20,836.44,paga,0
71086,7927,2022-07-31,2022-08-30,549.58,paga,0
71087,90576,2024-03-06,2024-03-20,795.8,paga,0
71088,112167,2022-08-02,2022-09-01,1570.84,aberta,0
71089,99744,2025-05-03,2025-05-24,748.17,paga,0
71090,32584,2022-07-24,2022-08-14,525.28,aberta,0
71091,62306,2023-10-17,2023-11-16,1634.59,paga,0
71092,45248,2022-03-08,2022-03-22,360.56,paga,0
71093,77513,2023-10-02,2023-10-23,375.87,aberta,0
71094,99018,2022-06-02,2022-06-23,1120.48,aberta,0
71095,100479,2023-09-22,2023-10-06,1469.87,paga,0
71096,41505,2023-03-07,2023-04-06,576.64,paga,0
71097,2806,2025-02-09,2025-02-23,679.09,paga,0
71098,3229,2023-06-21,2023-06-28,2299.29,atrasada,3
71099,37943,2025-07-27,2025-08-10,648.03,paga,0
71100,103709,2024-08-17,2024-08-31,370.92,aberta,0
71101,7199,2025-01-11,2025-02-01,1369.47,paga,0
71102,62108,2023-01-15,2023-02-05,704.39,paga,0
71103,59424,2024-02-10,2024-02-10,502.9,paga,0
71104,115732,2025-02-05,2025-03-07,466.78,aberta,0
71105,78699,2024-07-18,2024-07-25,1826.31,paga,0
71106,115973,2022-02-06,2022-02-13,252.33,aberta,0
71107,55046,2023-01-29,2023-02-12,581.52,aberta,0
71108,60334,2022-10-15,2022-10-29,356.46,paga,0
71109,70919,2024-12-22,2025-01-12,512.22,atrasada,7
71110,94504,2022-11-13,2022-11-20,738.94,paga,0
71111,102049,2023-03-03,2023-03-24,512.04,aberta,0
71112,53798,2025-09-04,2025-09-18,653.06,paga,0
71113,59004,2022-06-06,2022-06-20,424.32,aberta,0
71114,102088,2022-01-14,2022-01-21,893.34,paga,0
71115,21488,2022-09-03,2022-09-24,1418.25,paga,0
71116,47118,2024-04-26,2024-05-10,295.25,paga,0
71117,12942,2025-04-06,2025-04-20,653.95,paga,0
71118,88424,2025-05-07,2025-05-28,547.56,paga,0
71119,89323,2025-03-14,2025-03-28,893.89,atrasada,1
71120,83493,2025-03-28,2025-04-27,827.34,aberta,0
71121,95051,2023-09-08,2023-09-08,892.07,atrasada,1
71122,18688,2022-03-20,2022-04-10,1815.2,paga,0
71123,105512,2022-05-08,2022-05-15,633.52,paga,0
71124,111641,2023-10-18,2023-11-17,578.88,aberta,0
71125,97078,2022-04-04,2022-05-04,291.91,paga,0
71126,9541,2022-04-22,2022-05-13,217.73,paga,0
71127,63726,2024-09-20,2024-09-27,385.07,aberta,0
71128,105013,2025-09-09,2025-09-30,856.06,paga,0
71129,66570,2022-02-16,2022-03-18,470.11,atrasada,15
71130,46916,2023-03-29,2023-04-28,219.56,paga,0
71131,70017,2024-04-19,2024-05-10,169.61,aberta,0
71132,57761,2024-01-22,2024-02-12,642.73,aberta,0
71133,34313,2023-03-22,2023-04-21,1244.5,paga,0
71134,57519,2025-05-06,2025-05-20,831.97,paga,0
71135,80467,2022-02-12,2022-03-05,317.19,atrasada,7
71136,105593,2023-07-19,2023-08-02,390.43,paga,0
71137,105283,2022-09-18,2022-09-25,2232.51,paga,0
71138,75697,2022-05-24,2022-05-24,190.25,aberta,0
71139,42781,2022-06-16,2022-07-07,1121.19,paga,0
71140,63366,2023-01-13,2023-01-20,301.16,paga,0
71141,64137,2025-08-12,2025-09-02,1333.77,paga,0
71142,52284,2023-07-13,2023-08-03,1168.36,aberta,0
71143,90518,2024-04-27,2024-05-04,707.86,paga,0
71144,90419,2022-04-11,2022-04-25,436.6,paga,0
71145,115117,2024-09-07,2024-10-07,793.58,paga,0
71146,22262,2025-04-12,2025-04-26,866.06,paga,0
71147,13194,2025-01-06,2025-02-05,185.86,paga,0
71148,45726,2022-03-18,2022-04-08,706.32,atrasada,7
71149,50003,2025-01-09,2025-01-09,441.66,paga,0
71150,48656,2023-10-02,2023-10-23,918.69,aberta,0
71151,102323,2022-11-18,2022-11-25,1209.31,atrasada,30
71152,82,2022-11-29,2022-12-06,463.21,aberta,0
71153,71542,2025-07-11,2025-07-25,775.97,paga,0
71154,1674,2023-03-14,2023-03-28,694.87,paga,0
71155,1431,2024-05-08,2024-06-07,864.84,paga,0
71156,35656,2024-11-08,2024-12-08,626.15,paga,0
71157,25091,2023-10-18,2023-11-08,2559.22,atrasada,7
71158,103679,2025-03-19,2025-04-18,235.6,paga,0
71159,116213,2024-05-10,2024-05-24,376.16,aberta,0
71160,97276,2024-06-05,2024-06-12,250.85,paga,0
71161,95185,2023-12-27,2024-01-17,905.2,paga,0
71162,46331,2022-09-11,2022-10-11,283.15,paga,0
71163,92371,2024-02-16,2024-03-01,327.31,paga,0
71164,107814,2025-04-08,2025-04-08,425.11,paga,0
71165,52824,2024-01-02,2024-01-09,638.13,paga,0
71166,76433,2024-10-22,2024-11-05,212.79,paga,0
71167,85873,2024-05-18,2024-06-08,99.51,aberta,0
71168,106330,2023-07-18,2023-08-08,1165.18,paga,0
71169,68425,2022-07-10,2022-07-31,145.6,paga,0
71170,10754,2023-03-16,2023-03-30,2749.29,paga,0
71171,48413,2024-12-21,2024-12-28,551.96,paga,0
71172,101652,2024-06-16,2024-07-07,893.1,paga,0
71173,3151,2022-06-30,2022-07-07,1771.04,aberta,0
71174,36340,2022-04-14,2022-04-28,253.32,paga,0
71175,16139,2025-03-30,2025-04-29,273.96,atrasada,3
71176,63999,2025-02-16,2025-03-09,485.46,paga,0
71177,68567,2022-12-25,2023-01-15,378.51,paga,0
71178,22136,2024-06-20,2024-07-20,1105.81,paga,0
71179,39831,2025-03-23,2025-04-22,924.04,paga,0
71180,3840,2023-09-12,2023-10-12,1067.73,aberta,0
71181,49769,2024-08-14,2024-08-28,153.97,paga,0
71182,29630,2024-05-10,2024-05-17,528.75,paga,0
71183,87488,2025-05-24,2025-06-23,508.87,aberta,0
71184,112615,2022-12-18,2023-01-01,226.91,aberta,0
71185,62729,2022-10-17,2022-11-07,816.23,atrasada,7
71186,52017,2024-05-25,2024-06-24,272.0,paga,0
71187,43253,2022-02-19,2022-02-19,254.5,aberta,0
71188,65860,2023-05-09,2023-05-23,587.59,paga,0
71189,90269,2024-09-21,2024-09-28,1100.16,aberta,0
71190,97147,2023-01-28,2023-02-04,2425.51,paga,0
71191,10305,2025-01-14,2025-01-28,757.22,paga,0
71192,38657,2024-12-19,2024-12-19,743.63,paga,0
71193,91034,2023-09-26,2023-10-10,1312.94,paga,0
71194,82365,2022-09-25,2022-10-09,375.86,paga,0
71195,113585,2024-10-12,2024-11-11,884.95,paga,0
71196,1581,2024-11-28,2024-12-19,1306.28,paga,0
71197,104570,2024-12-22,2024-12-22,2337.06,atrasada,1
71198,43312,2022-05-30,2022-06-20,505.66,aberta,0
71199,81630,2023-01-31,2023-02-07,766.03,paga,0
71200,15882,2025-06-10,2025-06-17,1435.76,paga,0
71201,14366,2022-01-25,2022-02-01,2020.58,paga,0
71202,1733,2024-02-07,2024-02-21,287.07,paga,0
71203,94748,2022-02-01,2022-02-22,154.74,aberta,0
71204,106285,2024-09-05,2024-10-05,509.48,paga,0
71205,59675,2023-06-30,2023-07-30,1339.8,aberta,0
71206,73303,2022-05-23,2022-05-30,721.78,paga,0
71207,89893,2022-01-01,2022-01-08,1104.25,aberta,0
71208,34689,2025-04-21,2025-05-21,2149.87,paga,0
71209,112470,2023-09-28,2023-10-19,592.62,paga,0
71210,24478,2024-05-11,2024-06-01,307.79,aberta,0
71211,117929,2025-05-04,2025-05-25,256.27,paga,0
71212,29855,2024-11-05,2024-11-12,1512.41,paga,0
71213,91946,2023-12-09,2023-12-30,672.42,aberta,0
71214,9546,2024-02-07,2024-02-21,335.34,atrasada,1
71215,14749,2024-10-13,2024-10-27,1330.09,aberta,0
71216,80679,2023-09-30,2023-10-21,206.51,paga,0
71217,80514,2022-08-23,2022-09-06,435.69,aberta,0
71218,55891,2022-08-25,2022-09-15,2025.9,atrasada,15
71219,83288,2023-08-28,2023-09-04,249.72,paga,0
71220,26909,2023-08-15,2023-09-05,773.0,aberta,0
71221,25704,2022-01-27,2022-02-17,588.93,aberta,0
71222,77867,2022-07-21,2022-08-04,569.89,aberta,0
71223,100093,2022-01-02,2022-02-01,546.04,paga,0
71224,57670,2025-07-07,2025-08-06,975.13,paga,0
71225,105128,2024-05-21,2024-06-20,966.53,paga,0
71226,42039,2023-09-23,2023-10-14,972.95,paga,0
71227,2292,2022-03-16,2022-03-30,488.7,paga,0
