id_pedido,id_cliente,id_vendedor,data_pedido,status_pedido
88275,12292,199,2023-08-29,ganho
88276,10767,137,2023-06-08,em_negociacao
88277,1465,57,2025-03-17,ganho
88278,2819,126,2022-07-18,em_negociacao
88279,19368,153,2023-11-07,ganho
88280,12642,56,2023-04-24,ganho
88281,13784,43,2024-10-09,ganho
88282,19276,50,2023-11-03,ganho
88283,24927,156,2025-07-09,ganho
88284,4778,139,2024-11-20,ganho
88285,17006,114,2024-06-21,ganho
88286,10106,171,2024-03-06,ganho
88287,14329,190,2024-07-05,em_negociacao
88288,21073,194,2023-10-17,ganho
88289,4168,81,2022-08-15,ganho
88290,19236,103,2022-03-22,cancelado
88291,11851,32,2024-06-18,ganho
88292,17062,62,2022-02-02,ganho
88293,9075,44,2022-12-27,em_negociacao
88294,21056,91,2025-04-07,em_negociacao
88295,17179,163,2024-01-25,ganho
88296,12422,160,2024-06-02,ganho
88297,9975,37,2022-05-18,ganho
88298,20073,159,2022-09-11,ganho
88299,1687,73,2023-02-02,em_negociacao
88300,16620,163,2022-12-20,em_negociacao
88301,16155,100,2025-06-19,ganho
88302,24857,144,2022-06-01,ganho
88303,15825,6,2024-08-20,ganho
88304,11158,172,2025-06-23,ganho
88305,15725,44,2022-09-24,ganho
88306,8049,177,2023-08-16,em_negociacao
88307,6517,197,2024-11-13,ganho
88308,18710,94,2022-02-01,em_negociacao
88309,9597,113,2025-06-10,ganho
88310,5352,44,2025-04-02,ganho
88311,14894,191,2024-05-04,ganho
88312,8692,148,2022-11-30,ganho
88313,2481,122,2024-08-03,ganho
88314,12475,193,2024-12-19,ganho
88315,15667,118,2025-08-25,ganho
88316,539,8,2024-04-04,ganho
88317,780,121,2025-08-17,ganho
88318,6342,23,2025-01-01,ganho
88319,2128,144,2022-04-12,ganho
88320,5624,34,2024-08-31,ganho
88321,5717,180,2022-11-15,ganho
88322,20832,28,2023-08-11,ganho
88323,764,127,2022-03-07,ganho
88324,1242,101,2022-01-06,ganho
88325,853,103,2023-10-29,ganho
88326,16614,53,2023-10-08,ganho
88327,17698,68,2025-05-22,ganho
88328,13841,199,2024-08-11,ganho
88329,4498,33,2024-04-30,ganho
88330,13393,52,2024-01-15,ganho
88331,5963,113,2024-02-21,em_negociacao
88332,10921,136,2024-01-10,ganho
88333,14465,175,2023-05-22,ganho
88334,19737,145,2023-07-13,ganho
88335,17773,144,2023-05-22,ganho
88336,6708,143,2024-09-24,ganho
88337,12687,37,2024-12-27,cancelado
88338,21196,126,2023-11-09,ganho
88339,3689,42,2024-06-16,ganho
88340,8982,2,2023-05-23,ganho
88341,23856,200,2023-01-30,ganho
88342,4951,5,2023-02-01,cancelado
88343,9920,169,2022-12-09,ganho
88344,5954,123,2025-03-22,ganho
88345,6835,147,2025-04-16,ganho
88346,6448,166,2023-07-03,ganho
88347,8493,174,2023-06-07,ganho
88348,63,92,2023-02-16,cancelado
88349,21100,92,2025-07-27,ganho
88350,4387,7,2023-11-27,ganho
88351,14073,194,2025-09-14,ganho
88352,6657,195,2022-08-09,ganho
88353,20881,175,2023-05-23,ganho
88354,5014,85,2025-04-24,ganho
88355,12272,101,2024-05-29,ganho
88356,24578,172,2022-08-11,ganho
88357,13367,181,2023-07-22,ganho
88358,23745,29,2025-06-04,ganho
88359,16285,72,2025-05-15,ganho
88360,18000,49,2025-03-14,em_negociacao
88361,11439,99,2024-12-19,ganho
88362,20409,59,2023-02-15,ganho
88363,11059,61,2023-10-11,ganho
88364,9762,80,2022-09-30,ganho
88365,17836,12,2022-10-19,ganho
88366,7535,195,2023-10-29,ganho
88367,19527,40,2023-03-03,em_negociacao
88368,23283,80,2022-03-15,em_negociacao
88369,1651,167,2024-11-15,ganho
88370,11154,168,2024-12-30,ganho
88371,4811,21,2022-08-23,em_negociacao
88372,24727,112,2022-07-30,ganho
88373,16377,183,2024-01-24,em_negociacao
88374,16940,2,2024-11-24,ganho
88375,19021,117,2024-04-22,ganho
88376,4686,21,2022-01-02,cancelado
88377,20269,143,2024-06-27,ganho
88378,6256,8,2023-01-07,ganho
88379,8521,72,2024-12-05,ganho
88380,4449,40,2024-12-21,cancelado
88381,18179,188,2025-07-01,em_negociacao
88382,6020,19,2023-06-11,cancelado
88383,24033,50,2025-07-05,ganho
88384,15530,105,2022-09-10,ganho
88385,18186,56,2023-07-29,em_negociacao
88386,8764,125,2023-11-28,ganho
88387,14194,160,2022-10-20,ganho
88388,4235,191,2023-01-06,ganho
88389,1999,107,2022-05-09,ganho
88390,19236,173,2025-08-23,cancelado
88391,20498,70,2024-01-31,em_negociacao
88392,18588,89,2025-09-16,ganho
88393,22793,193,2023-09-28,ganho
88394,14578,154,2022-11-02,ganho
88395,16981,99,2025-08-20,em_negociacao
88396,13618,153,2023-11-27,ganho
88397,17489,102,2022-12-23,ganho
88398,20674,97,2024-06-23,ganho
88399,1779,182,2023-03-10,ganho
88400,17265,144,2024-08-11,em_negociacao
88401,6155,122,2022-03-15,ganho
88402,23,137,2025-09-22,em_negociacao
88403,21332,136,2025-02-02,cancelado
88404,19824,97,2022-04-23,ganho
88405,7379,63,2024-09-26,ganho
88406,11084,183,2024-06-04,ganho
88407,6660,142,2022-05-05,ganho
88408,12410,164,2024-08-13,ganho
88409,4051,119,2022-02-18,ganho
88410,7126,93,2024-03-02,ganho
88411,13456,101,2024-07-30,ganho
88412,5245,90,2024-12-14,ganho
88413,9484,1,2022-05-18,cancelado
88414,8291,115,2024-03-27,em_negociacao
88415,4524,11,2024-12-05,ganho
88416,21331,188,2025-03-14,ganho
88417,3502,179,2022-04-25,ganho
88418,21602,39,2023-12-27,ganho
88419,6697,63,2022-11-03,ganho
88420,12031,4,2023-03-29,ganho
88421,3456,53,2023-09-01,ganho
88422,3937,137,2022-04-17,ganho
88423,13575,2,2023-04-24,em_negociacao
88424,20448,47,2023-08-26,ganho
88425,23800,86,2024-01-03,ganho
88426,21547,93,2022-11-04,ganho
88427,9666,184,2022-09-14,ganho
88428,13198,147,2022-01-29,ganho
88429,18692,150,2022-07-24,em_negociacao
88430,20179,41,2022-01-16,em_negociacao
88431,24248,4,2025-05-12,ganho
88432,11900,14,2023-11-11,ganho
88433,12623,98,2024-10-02,em_negociacao
88434,23915,172,2023-02-18,ganho
88435,11223,59,2024-10-17,ganho
88436,477,139,2023-06-28,em_negociacao
88437,3354,179,2025-02-15,em_negociacao
88438,11458,123,2024-01-29,ganho
88439,21763,139,2025-06-08,ganho
88440,9557,98,2025-08-08,ganho
88441,20517,71,2025-09-13,ganho
88442,2743,76,2022-01-01,ganho
88443,15251,5,2025-05-30,ganho
88444,21796,90,2023-10-14,ganho
88445,14770,32,2024-03-03,ganho
88446,10205,121,2023-10-13,ganho
88447,3650,130,2022-07-22,ganho
88448,13198,44,2023-04-24,ganho
88449,14258,87,2024-12-23,ganho
88450,8755,94,2024-08-07,ganho
88451,12737,148,2025-09-19,ganho
88452,3203,111,2024-07-24,ganho
88453,6323,38,2025-09-08,ganho
88454,18832,136,2025-09-22,em_negociacao
88455,1697,112,2024-01-26,ganho
88456,8809,189,2022-09-06,ganho
88457,14183,194,2023-04-21,em_negociacao
88458,23781,174,2025-02-10,em_negociacao
88459,24796,150,2025-08-14,em_negociacao
88460,11737,154,2025-01-22,ganho
88461,9533,76,2024-08-12,ganho
88462,6106,19,2024-06-26,ganho
88463,11880,150,2023-02-23,ganho
88464,4696,62,2025-09-16,em_negociacao
88465,10914,55,2025-01-10,ganho
88466,17464,87,2022-03-24,ganho
88467,3168,137,2025-09-13,ganho
88468,23343,147,2024-07-31,cancelado
88469,24339,129,2022-07-16,ganho
88470,23787,195,2023-04-25,em_negociacao
88471,23746,193,2025-05-15,ganho
88472,1317,31,2024-11-23,ganho
88473,6906,27,2024-10-28,ganho
88474,19854,8,2022-10-10,ganho
88475,5513,18,2023-04-29,em_negociacao
88476,12253,148,2024-12-08,ganho
88477,18835,157,2025-04-22,em_negociacao
88478,20306,159,2025-04-09,ganho
88479,7083,161,2024-07-10,ganho
88480,13351,92,2024-05-04,ganho
88481,15414,143,2023-01-20,ganho
88482,20012,1,2024-02-26,em_negociacao
88483,8622,167,2023-09-03,em_negociacao
88484,16861,146,2023-05-16,ganho
88485,9812,72,2024-08-01,ganho
88486,13614,25,2025-09-21,ganho
88487,4817,64,2023-10-27,ganho
88488,23679,13,2023-07-22,ganho
88489,1574,127,2023-09-11,ganho
88490,8089,89,2025-02-03,ganho
88491,24491,188,2024-12-01,em_negociacao
88492,9452,135,2025-05-12,ganho
88493,22072,170,2023-07-21,ganho
88494,14158,193,2023-05-14,cancelado
88495,12196,4,2023-11-01,em_negociacao
88496,267,101,2025-05-17,em_negociacao
88497,21098,33,2022-12-01,ganho
88498,22817,162,2024-06-29,em_negociacao
88499,18610,166,2022-06-29,ganho
88500,10563,179,2023-04-09,ganho
88501,11178,104,2023-05-13,em_negociacao
88502,17789,188,2024-01-03,ganho
88503,14959,46,2023-03-04,em_negociacao
88504,19466,11,2025-03-17,ganho
88505,16826,21,2023-03-05,ganho
88506,175,127,2023-02-06,ganho
88507,10812,41,2023-12-14,em_negociacao
88508,15892,22,2025-06-22,ganho
88509,19461,67,2024-11-08,ganho
88510,12734,62,2025-05-22,ganho
88511,20042,117,2025-05-08,ganho
88512,15045,135,2022-06-29,ganho
88513,23590,189,2022-10-04,ganho
88514,8836,137,2023-09-19,cancelado
88515,12330,80,2022-01-27,em_negociacao
88516,22621,187,2022-05-10,ganho
88517,9185,191,2025-09-28,ganho
88518,17596,38,2025-08-07,ganho
88519,6042,46,2023-10-24,ganho
88520,22389,37,2022-04-07,ganho
88521,13649,49,2024-09-14,ganho
88522,7424,124,2025-09-10,ganho
88523,20718,193,2022-09-28,ganho
88524,686,26,2023-05-12,ganho
88525,8094,117,2023-08-30,ganho
88526,4101,41,2022-03-21,ganho
88527,17865,88,2024-08-11,ganho
88528,6544,59,2023-09-20,cancelado
88529,13758,149,2025-09-07,ganho
88530,1704,186,2023-07-23,em_negociacao
88531,6118,93,2022-04-20,ganho
88532,17430,153,2024-09-12,ganho
88533,22285,10,2023-02-13,ganho
88534,2024,185,2023-10-16,em_negociacao
88535,21378,14,2025-08-15,ganho
88536,12734,14,2024-12-02,ganho
88537,16181,89,2022-09-05,ganho
88538,13837,116,2022-03-21,ganho
88539,18236,107,2023-07-08,em_negociacao
88540,20437,130,2024-01-22,ganho
88541,11313,145,2025-06-24,ganho
88542,10794,158,2025-04-18,ganho
88543,6647,30,2025-07-08,cancelado
88544,21045,27,2023-01-04,cancelado
88545,1651,64,2025-04-14,ganho
88546,5755,115,2022-02-09,ganho
88547,11096,47,2023-11-22,ganho
88548,7698,59,2023-06-01,em_negociacao
88549,549,95,2025-07-12,ganho
88550,7655,115,2022-07-18,em_negociacao
88551,12580,175,2023-08-15,ganho
88552,1200,132,2022-08-30,cancelado
88553,23258,144,2022-12-24,ganho
88554,21489,195,2025-02-27,ganho
88555,7626,101,2022-09-09,ganho
88556,19960,96,2024-05-28,ganho
88557,23937,63,2023-10-20,ganho
88558,185,137,2023-12-28,ganho
88559,21577,19,2024-11-25,ganho
88560,22075,172,2022-05-03,ganho
88561,22565,55,2023-08-13,ganho
88562,4622,19,2023-11-28,ganho
88563,8797,25,2025-09-01,ganho
88564,2562,191,2023-06-23,ganho
88565,6403,140,2024-01-02,ganho
88566,22706,118,2022-09-28,ganho
88567,18715,81,2024-04-11,ganho
88568,17957,40,2024-12-06,cancelado
88569,24285,4,2024-11-11,ganho
88570,2157,132,2024-09-21,ganho
88571,15373,115,2024-09-23,ganho
88572,14591,15,2025-02-10,ganho
88573,8560,37,2024-05-04,ganho
88574,5249,8,2023-02-16,ganho
88575,9771,157,2023-01-02,ganho
88576,4892,3,2024-09-19,ganho
88577,7755,177,2025-07-01,ganho
88578,7319,29,2023-10-30,ganho
88579,19119,38,2023-12-24,em_negociacao
88580,14871,120,2022-05-18,ganho
88581,7864,22,2024-10-06,ganho
88582,2766,121,2024-06-24,em_negociacao
88583,14737,144,2023-11-05,ganho
88584,14650,117,2025-06-15,em_negociacao
88585,7662,195,2024-11-19,ganho
88586,9575,19,2023-12-31,ganho
88587,6591,136,2024-02-24,em_negociacao
88588,10255,75,2025-05-23,ganho
88589,10826,60,2024-11-20,ganho
88590,23419,12,2025-03-04,ganho
88591,4119,185,2023-10-31,ganho
88592,8038,150,2024-12-27,ganho
88593,8908,185,2023-12-10,em_negociacao
88594,23724,165,2023-03-07,ganho
88595,16828,115,2025-04-01,ganho
88596,4251,135,2023-02-20,em_negociacao
88597,2559,69,2024-09-06,ganho
88598,4542,20,2022-09-22,em_negociacao
88599,11820,22,2022-02-14,cancelado
88600,23295,170,2023-06-02,em_negociacao
88601,6133,120,2025-08-09,ganho
88602,2350,68,2024-01-19,em_negociacao
88603,23498,119,2024-10-15,ganho
88604,13198,176,2025-03-09,ganho
88605,4749,67,2025-06-20,ganho
88606,18453,45,2023-09-23,ganho
88607,18934,165,2022-10-28,ganho
88608,17539,84,2022-06-26,ganho
88609,21071,12,2023-01-11,ganho
88610,16900,109,2025-09-26,ganho
88611,6735,126,2022-03-17,em_negociacao
88612,3528,176,2024-09-23,em_negociacao
88613,16064,161,2024-12-07,ganho
88614,865,93,2022-07-18,ganho
88615,6800,131,2025-06-18,ganho
88616,19091,82,2023-09-12,ganho
88617,17747,78,2022-12-03,em_negociacao
88618,9520,39,2024-05-05,ganho
88619,20227,180,2022-05-24,ganho
88620,17677,30,2023-11-03,ganho
88621,6569,100,2023-12-09,ganho
88622,22525,17,2023-10-07,ganho
88623,11655,151,2024-03-01,ganho
88624,11962,172,2025-05-01,ganho
88625,5637,173,2023-08-23,ganho
88626,23943,163,2024-08-12,ganho
88627,19791,65,2025-04-09,ganho
88628,24476,17,2023-07-09,ganho
88629,4879,54,2025-04-02,em_negociacao
88630,17147,51,2022-07-06,ganho
88631,20417,33,2022-11-04,ganho
88632,22803,49,2023-08-12,ganho
88633,11646,35,2025-02-10,em_negociacao
88634,22495,200,2022-06-02,ganho
88635,12283,17,2024-07-20,ganho
88636,24036,9,2023-04-15,ganho
88637,609,78,2023-01-10,ganho
88638,5805,145,2024-01-11,em_negociacao
88639,19021,72,2023-02-27,ganho
88640,21709,54,2024-11-04,ganho
88641,21615,180,2024-08-19,ganho
88642,14822,122,2024-11-04,ganho
88643,8776,42,2023-06-09,ganho
88644,4701,200,2024-11-18,em_negociacao
88645,8945,194,2025-06-21,ganho
88646,10950,137,2023-05-05,ganho
88647,22613,156,2023-12-16,ganho
88648,9471,196,2025-01-28,ganho
88649,11624,113,2022-05-11,ganho
88650,4438,133,2022-05-29,ganho
88651,421,138,2022-07-12,em_negociacao
88652,8767,153,2022-02-10,cancelado
88653,19251,115,2025-02-09,ganho
88654,13310,64,2025-01-04,em_negociacao
88655,23931,181,2022-12-04,ganho
88656,14700,181,2022-03-05,ganho
88657,3164,47,2023-03-15,ganho
88658,8917,38,2022-08-23,ganho
88659,13367,33,2024-08-16,em_negociacao
88660,5466,177,2024-12-05,ganho
88661,19007,177,2025-03-21,em_negociacao
88662,17940,62,2024-09-16,ganho
88663,22385,188,2022-07-22,ganho
88664,11707,85,2023-02-08,ganho
88665,22147,174,2022-04-17,ganho
88666,17445,160,2022-03-27,ganho
88667,2001,43,2024-09-12,ganho
88668,76,69,2023-01-04,ganho
88669,2096,113,2022-05-07,ganho
88670,6480,125,2025-07-27,em_negociacao
88671,16303,68,2024-09-12,ganho
88672,13302,41,2025-09-11,ganho
88673,3728,57,2024-06-10,ganho
88674,19373,65,2023-04-27,ganho
88675,18827,34,2023-12-09,cancelado
88676,4724,187,2022-11-12,ganho
88677,4882,155,2025-03-09,ganho
88678,14010,159,2023-11-02,ganho
88679,14399,10,2022-06-04,ganho
88680,18187,14,2023-10-19,cancelado
88681,7768,178,2023-04-08,ganho
88682,7795,147,2022-07-05,ganho
88683,2033,156,2025-02-14,ganho
88684,16988,103,2024-06-18,ganho
88685,8439,82,2022-09-12,ganho
88686,16609,192,2024-03-15,ganho
88687,22178,37,2025-06-18,em_negociacao
88688,16224,24,2025-05-05,em_negociacao
88689,16119,34,2025-08-19,ganho
88690,57,32,2022-07-06,em_negociacao
88691,12331,196,2024-05-26,ganho
88692,18483,180,2022-07-10,em_negociacao
88693,9073,65,2023-01-18,ganho
88694,23072,190,2023-09-15,ganho
88695,21753,162,2023-02-01,ganho
88696,17317,94,2023-05-16,ganho
88697,24085,17,2024-08-19,ganho
88698,20007,194,2025-02-27,ganho
88699,7648,172,2022-05-16,em_negociacao
88700,6735,2,2022-01-13,ganho
88701,8218,108,2025-08-26,ganho
88702,21784,143,2025-02-21,em_negociacao
88703,1406,111,2023-08-31,em_negociacao
88704,22492,64,2024-09-02,em_negociacao
88705,1631,56,2024-10-23,ganho
88706,18272,165,2023-06-11,ganho
88707,1336,130,2023-04-03,ganho
88708,9118,109,2025-02-11,ganho
88709,21268,49,2022-04-19,cancelado
88710,14714,158,2024-09-30,ganho
88711,13522,166,2024-04-05,ganho
88712,6966,12,2024-05-02,ganho
88713,5015,34,2024-05-31,ganho
88714,8704,49,2022-02-06,ganho
88715,18841,185,2022-12-27,cancelado
88716,9363,160,2022-11-26,ganho
88717,12414,168,2024-10-26,em_negociacao
88718,525,138,2025-02-08,ganho
88719,16725,115,2022-08-21,ganho
88720,13529,83,2022-12-30,ganho
88721,7255,10,2023-02-07,ganho
88722,14806,186,2023-12-21,ganho
88723,22184,176,2024-08-14,ganho
88724,3478,123,2022-06-30,ganho
88725,8557,144,2025-02-20,em_negociacao
88726,20479,114,2022-12-30,ganho
88727,24241,32,2022-11-11,ganho
88728,13200,133,2023-10-25,ganho
88729,23221,25,2022-05-28,em_negociacao
88730,2552,173,2024-01-27,ganho
88731,20424,95,2022-09-01,em_negociacao
88732,13327,184,2024-05-09,ganho
88733,21589,38,2024-08-18,ganho
88734,23224,30,2022-09-30,ganho
88735,4889,87,2025-09-12,ganho
88736,18523,125,2025-05-17,ganho
88737,23434,197,2022-06-27,em_negociacao
88738,20446,41,2022-04-20,ganho
88739,21398,183,2024-05-03,ganho
88740,7212,71,2023-12-16,em_negociacao
88741,18340,2,2025-09-03,ganho
88742,22836,141,2025-08-21,ganho
88743,601,181,2022-02-28,ganho
88744,18208,173,2024-11-23,ganho
88745,3230,70,2024-04-03,ganho
88746,21310,167,2025-08-13,ganho
88747,16050,74,2025-09-12,ganho
88748,16565,164,2023-12-11,ganho
88749,10538,159,2023-08-29,ganho
88750,6174,106,2022-06-21,ganho
88751,24802,126,2022-05-14,ganho
88752,1033,179,2022-01-19,ganho
88753,16081,6,2023-07-03,ganho
88754,21109,190,2024-06-17,ganho
88755,17148,29,2023-02-01,ganho
88756,15570,85,2024-09-08,ganho
88757,1798,114,2022-04-08,ganho
88758,587,159,2024-10-02,ganho
88759,4944,94,2022-05-07,em_negociacao
88760,3136,76,2024-02-26,em_negociacao
88761,9428,93,2022-01-30,ganho
88762,9067,183,2025-02-04,ganho
88763,5738,92,2023-02-13,ganho
88764,11861,83,2024-08-18,ganho
88765,730,200,2023-01-14,ganho
88766,5256,76,2023-12-15,ganho
88767,9707,109,2025-06-05,ganho
88768,10663,136,2023-10-11,ganho
88769,1463,32,2024-12-28,cancelado
88770,12089,24,2023-10-17,cancelado
88771,3977,170,2022-04-02,ganho
88772,12044,39,2024-07-04,ganho
88773,3122,61,2024-03-13,ganho
88774,7045,131,2024-10-28,ganho
88775,5213,10,2022-09-07,em_negociacao
88776,11140,54,2023-03-10,ganho
88777,15488,49,2023-01-03,em_negociacao
88778,13452,180,2022-09-30,ganho
88779,9639,115,2023-05-29,ganho
88780,11730,149,2022-10-04,ganho
88781,2688,134,2022-03-05,ganho
88782,1658,137,2023-06-05,ganho
88783,23481,140,2024-03-03,ganho
88784,14526,116,2022-11-15,cancelado
88785,2147,69,2024-04-05,ganho
88786,20667,129,2025-07-06,ganho
88787,10671,14,2022-01-28,ganho
88788,9061,123,2025-01-08,ganho
88789,23266,54,2022-05-19,ganho
88790,20911,193,2024-09-11,ganho
88791,4749,123,2023-02-11,ganho
88792,865,17,2025-06-24,ganho
88793,6648,146,2022-01-09,ganho
88794,19081,139,2024-11-16,ganho
88795,24750,197,2023-03-12,ganho
88796,18547,177,2023-06-27,ganho
88797,9383,106,2025-04-28,ganho
88798,8886,151,2025-01-05,ganho
88799,20797,48,2022-08-02,ganho
88800,20179,101,2022-06-18,ganho
88801,12073,141,2024-08-12,ganho
88802,15050,2,2024-11-08,ganho
88803,3465,76,2024-11-17,ganho
88804,1199,59,2022-09-19,ganho
88805,2874,198,2024-04-23,em_negociacao
88806,893,68,2023-05-27,em_negociacao
88807,21358,53,2025-05-03,ganho
88808,5487,138,2023-02-05,em_negociacao
88809,1599,7,2025-07-16,ganho
88810,5158,135,2023-07-26,em_negociacao
88811,10370,179,2025-01-15,em_negociacao
88812,19076,82,2024-05-12,ganho
88813,10730,163,2024-08-19,ganho
88814,22135,158,2022-08-26,ganho
88815,9398,110,2023-04-09,em_negociacao
88816,18208,114,2025-08-26,ganho
88817,13574,5,2023-06-28,ganho
88818,1976,110,2023-02-17,ganho
88819,22038,41,2022-09-08,ganho
88820,9815,156,2023-07-13,ganho
88821,11671,147,2025-04-28,ganho
88822,24583,85,2022-03-20,ganho
88823,17937,109,2022-04-22,ganho
88824,8250,111,2024-06-24,ganho
88825,6843,14,2024-02-27,ganho
88826,24464,102,2024-03-31,ganho
88827,1056,137,2023-07-06,ganho
88828,14759,135,2023-08-10,ganho
88829,6110,53,2025-05-25,ganho
88830,9073,179,2024-09-03,ganho
88831,12474,9,2025-08-09,ganho
88832,6829,114,2025-04-22,ganho
88833,10332,181,2022-05-23,ganho
88834,4766,56,2023-12-26,ganho
88835,8645,60,2025-05-20,cancelado
88836,18423,148,2024-06-23,ganho
88837,21495,183,2022-12-31,ganho
88838,22114,93,2025-04-26,ganho
88839,18977,92,2022-03-13,em_negociacao
88840,14755,153,2022-03-20,ganho
88841,18579,131,2024-07-12,ganho
88842,22176,40,2025-07-11,ganho
88843,17903,134,2024-12-07,ganho
88844,18840,191,2023-09-20,ganho
88845,15455,65,2022-03-17,ganho
88846,15117,17,2022-09-08,em_negociacao
88847,2195,12,2023-08-19,ganho
88848,9697,54,2023-12-30,ganho
88849,15577,45,2023-03-06,ganho
88850,7057,200,2023-11-13,ganho
88851,12320,13,2024-04-30,em_negociacao
88852,12524,93,2022-07-18,ganho
88853,13291,16,2022-08-09,ganho
88854,18222,154,2022-11-16,ganho
88855,8158,146,2023-07-16,ganho
88856,5504,134,2023-11-26,ganho
88857,20809,185,2025-01-16,ganho
88858,10595,168,2022-03-07,ganho
88859,7677,145,2023-06-25,ganho
88860,18483,191,2024-01-27,ganho
88861,11182,13,2022-09-19,ganho
88862,23597,15,2023-09-23,em_negociacao
88863,23727,104,2024-06-05,ganho
88864,9114,61,2023-03-07,ganho
88865,13235,5,2025-06-18,ganho
88866,18731,33,2024-02-04,ganho
88867,1958,143,2025-01-27,ganho
88868,5389,197,2022-04-28,ganho
88869,16615,120,2022-02-26,cancelado
88870,24493,56,2022-12-05,em_negociacao
88871,15178,77,2024-04-03,ganho
88872,5590,11,2025-07-01,ganho
88873,13437,62,2025-06-21,em_negociacao
88874,20531,129,2023-07-22,ganho
88875,18828,127,2022-02-15,em_negociacao
88876,762,123,2024-11-10,ganho
88877,17555,29,2025-08-18,ganho
88878,9062,194,2022-08-31,em_negociacao
88879,3598,64,2024-08-31,ganho
88880,832,109,2024-06-29,em_negociacao
88881,24371,108,2025-03-25,ganho
88882,11686,135,2022-10-16,ganho
88883,3618,140,2024-01-27,ganho
88884,24875,196,2023-07-15,ganho
88885,23534,49,2024-10-28,ganho
88886,21835,192,2023-12-09,ganho
88887,5094,47,2024-12-09,ganho
88888,20220,108,2023-11-06,ganho
88889,22998,84,2022-05-24,ganho
88890,10211,28,2024-11-24,ganho
88891,3430,173,2022-02-13,ganho
88892,11583,173,2023-10-24,ganho
88893,21309,36,2025-01-08,ganho
88894,20733,178,2022-12-28,ganho
88895,16980,157,2024-09-16,ganho
88896,15652,158,2024-05-19,ganho
88897,15326,16,2022-08-22,ganho
88898,24514,46,2022-02-17,ganho
88899,19245,124,2025-06-03,ganho
88900,5039,60,2024-11-02,ganho
88901,22345,137,2025-09-20,ganho
88902,19494,174,2025-07-31,ganho
88903,7166,131,2023-03-28,ganho
88904,1906,166,2023-06-11,ganho
88905,16829,72,2022-08-15,ganho
88906,11417,116,2023-01-24,ganho
88907,13839,30,2022-06-04,em_negociacao
88908,22909,29,2023-07-28,ganho
88909,23454,142,2023-07-29,ganho
88910,5595,192,2023-05-26,ganho
88911,2710,6,2025-06-12,ganho
88912,7213,180,2025-09-26,ganho
88913,4,135,2022-03-07,ganho
88914,9098,182,2023-03-15,em_negociacao
88915,21302,160,2022-09-11,ganho
88916,21861,76,2023-05-10,ganho
88917,6163,163,2022-10-14,ganho
88918,12831,179,2024-12-03,em_negociacao
88919,18650,48,2023-01-13,ganho
88920,502,193,2022-10-31,ganho
88921,3428,69,2022-03-14,ganho
88922,24799,126,2023-01-04,ganho
88923,24446,75,2022-11-23,ganho
88924,13192,188,2022-08-27,em_negociacao
88925,21198,149,2022-08-10,ganho
88926,11797,88,2022-10-05,ganho
88927,6375,93,2024-08-29,ganho
88928,9961,50,2023-06-09,ganho
88929,12108,42,2024-01-07,ganho
88930,24175,36,2023-08-26,ganho
88931,19253,176,2024-12-06,ganho
88932,18481,13,2022-01-12,ganho
88933,4014,90,2024-03-30,em_negociacao
88934,2407,115,2024-12-14,ganho
88935,10477,200,2025-03-13,ganho
88936,21836,102,2025-08-11,ganho
88937,1600,75,2022-09-20,ganho
88938,24400,140,2022-06-05,ganho
88939,12736,147,2022-04-26,ganho
88940,725,131,2024-01-11,ganho
88941,16045,175,2022-12-06,em_negociacao
88942,20147,72,2024-02-28,ganho
88943,18298,36,2022-10-04,em_negociacao
88944,24656,118,2023-09-06,ganho
88945,5777,60,2025-04-09,ganho
88946,8886,117,2023-05-08,ganho
88947,4564,101,2023-01-11,ganho
88948,1729,90,2023-04-21,ganho
88949,22410,120,2022-03-23,ganho
88950,21569,189,2022-04-02,ganho
88951,10382,188,2024-05-27,em_negociacao
88952,526,27,2023-09-14,ganho
88953,13244,123,2022-08-10,ganho
88954,12938,149,2022-09-16,ganho
88955,19195,128,2022-01-21,cancelado
88956,11302,9,2023-05-23,ganho
88957,23239,23,2022-10-30,ganho
88958,4091,11,2023-08-24,ganho
88959,18523,100,2025-04-06,ganho
88960,7487,74,2023-08-13,em_negociacao
88961,23159,94,2022-08-13,ganho
88962,8260,128,2025-09-03,ganho
88963,2408,48,2022-08-12,ganho
88964,21497,182,2022-03-15,ganho
88965,980,143,2025-01-18,ganho
88966,19894,6,2025-07-14,ganho
88967,19387,102,2024-05-23,ganho
88968,10163,10,2022-07-14,ganho
88969,8390,110,2024-10-30,ganho
88970,2120,158,2024-06-12,ganho
88971,7434,131,2022-05-03,ganho
88972,16985,86,2025-02-02,ganho
88973,4740,72,2024-02-28,ganho
88974,4158,136,2023-12-25,ganho
88975,19720,16,2022-05-14,em_negociacao
88976,17265,45,2024-02-18,ganho
88977,20274,149,2023-04-30,ganho
88978,728,79,2022-10-01,ganho
88979,5816,167,2023-03-18,ganho
88980,16574,73,2023-04-10,ganho
88981,23620,37,2022-08-25,ganho
88982,11287,103,2022-05-15,ganho
88983,19031,171,2024-06-23,ganho
88984,22469,11,2024-12-30,ganho
88985,18743,187,2024-08-22,ganho
88986,12657,46,2023-06-08,ganho
88987,10508,39,2024-06-30,ganho
88988,13441,163,2023-01-09,ganho
88989,24198,116,2024-12-20,ganho
88990,3096,178,2023-05-29,ganho
88991,10685,13,2024-07-28,ganho
